Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Genişlik (product.metafields.piro.genislik),Derinlik (product.metafields.piro.derinlik),Yükseklik (product.metafields.piro.yukseklik),Garanti ay (product.metafields.piro.garanti),Teslim gün (product.metafields.piro.teslim)
heat-lamp-iwl500st-s-114306,Värmelampa IWL500ST S,"<p>IWL500ST S värmelampa i elegant svart erbjuder den perfekta lösningen för att hålla maten varm på ett målinriktat och anpassat sätt. Dess två lamparmar kan justeras flexibelt - perfekt för användning vid buffén eller vid servering av mat.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>335 × 520 × 700 mm</td></tr>
<tr><td>Ağırlık</td><td>9.5 kg</td></tr>
<tr><td>Typ av värmekälla</td><td>Infrarödlampa (-lampor)</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Inklusive</td><td>2 infraröda lampor, vardera 0, 25 kW, färg glas: klar</td></tr>
<tr><td>Anslutningsvärde</td><td>0.5 kW</td></tr>
<tr><td>Fattning</td><td>E27</td></tr>
<tr><td>Egenskaper</td><td>Ventilad stålreflektor, Fri höjd: variabel (max. 520 mm)</td></tr>
<tr><td>Färg</td><td>Svart, matt</td></tr>
<tr><td>Frekvens</td><td>50-60 Hz</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Produktanslutning</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Material</td><td>Rostfritt stål, belagt</td></tr>
<tr><td>Kontrollampa</td><td>-</td></tr>
<tr><td>Antal värmelampor</td><td>2</td></tr>
<tr><td>Utförande anslutningskabel</td><td>Kabellängd: 1, 7 m</td></tr>
<tr><td>Utförande</td><td>Bordsenhet, Flexibla lamarmar</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Varmhållning,"kategori:holding-warming, Varmhållning, marka:Bartscher, orta-urun, sira:0484, siparis-uzerine",TRUE,Title,Default Title,114306,9500,shopify,0,continue,manual,3294.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/114306/114306,1,Värmelampa IWL500ST S,FALSE,Värmelampa IWL500ST S,IWL500ST S värmelampa i elegant svart erbjuder den perfekta lösningen för att hålla maten varm på ett målinriktat och anpassat sätt. Dess två lamparmar kan justeras flexibelt - perfekt för användning vid buffén eller vid servering av mat.,active,335,520,700,24,10
heat-lamp-iwl500st-s-114306,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/114306/114306_2,2,Värmelampa IWL500ST S,,,,,,,,,
heat-lamp-iwl500st-s-114306,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/114306/114306_5,3,Värmelampa IWL500ST S,,,,,,,,,
heat-lamp-iwl500st-s-114306,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/114306/114306_6,4,Värmelampa IWL500ST S,,,,,,,,,
heat-lamp-iwl500st-s-114306,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/114306/114306_7,5,Värmelampa IWL500ST S,,,,,,,,,
heat-lamp-iwl500st-s-114306,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/114306/114306_8,6,Värmelampa IWL500ST S,,,,,,,,,
heat-lamp-iwl500st-s-114306,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/114306/114306_9,7,Värmelampa IWL500ST S,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,Helautomatisk kaffemaskin Easy Slim 200,"<p>Stor mångfald i kompakt design – här förenas tillförlitlig teknik med stor dryckesurval. Den helautomatiska kaffemaskinen med 200 g bönbehållaren och den avtagbara mjölkbehållaren uppfyller exklusiva anspråk även vid moderna dryckserveringar.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>215 × 455 × 345 mm</td></tr>
<tr><td>Ağırlık</td><td>9.5 kg</td></tr>
<tr><td>Displayindikering</td><td>Felmeddelanden, Program, Status, Knappljud, Storlek: 2, 4 tum</td></tr>
<tr><td>Avtagbar mjölkbehållare</td><td>ja</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Antal bönbehållare</td><td>1</td></tr>
<tr><td>Avkalkningssignal</td><td>ja</td></tr>
<tr><td>Mjölkskummare</td><td>Ja</td></tr>
<tr><td>Material, kvarn</td><td>Stål</td></tr>
<tr><td>Koppräknare</td><td>Per program och totalt</td></tr>
<tr><td>Nivåindikering</td><td>Ja</td></tr>
<tr><td>Pumptryck</td><td>19 bar</td></tr>
<tr><td>Operativsystem</td><td>-</td></tr>
<tr><td>Rengöringsprogram</td><td>Ja</td></tr>
<tr><td>Volym, restbehållare</td><td>Ca 10 koppar</td></tr>
<tr><td>Avtagbar vattentank</td><td>ja</td></tr>
<tr><td>Program</td><td>15, förprogrammerade, parametrar kan ändras</td></tr>
<tr><td>Minsta kokmängd</td><td>15 ml</td></tr>
<tr><td>Varm-mjölk-funktion</td><td>Nej</td></tr>
<tr><td>2-koppsfunktion</td><td>ja</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Maskindiskbar restbehållare</td><td>ja</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kaffe,"kategori:coffee, Kaffe, marka:Bartscher, orta-urun, sira:0483, siparis-uzerine",TRUE,Title,Default Title,190095,9500,shopify,0,continue,manual,8538.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_2,1,Helautomatisk kaffemaskin Easy Slim 200,FALSE,Helautomatisk kaffemaskin Easy Slim 200,Stor mångfald i kompakt design – här förenas tillförlitlig teknik med stor dryckesurval. Den helautomatiska kaffemaskinen med 200 g bönbehållaren och den avtagbara mjölkbehållaren uppfyller exklusiva anspråk även vid moderna dryckserveringar.,active,215,455,345,24,10
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_6,2,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_8,3,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_23,4,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_24,5,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_25,6,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_26,7,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
automatic-coffee-machine-easy-slim-200-190095,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/190095/190095_27,8,Helautomatisk kaffemaskin Easy Slim 200,,,,,,,,,
waffle-maker-mdi-1hw211-370197,Våffeljärn MDI 1HW211,"<p>Bästa förutsättningar för perfekta våfflor: en robust konstruktion, effektivitet och en enkel, intuitiv reglagemanövrering med digitalindikering, timer och signalton. De hjärtformade bakplattorna i gjutjärn har en hög värmeledningsförmåga.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>285 × 470 × 225 mm</td></tr>
<tr><td>Ağırlık</td><td>17.3 kg</td></tr>
<tr><td>Egenskaper</td><td>Vred med digitalindikering för temperatur och tid, Minnesfunktion, Signalton efter utgången tid (0:10 - 9:30 minuter)</td></tr>
<tr><td>Programmering</td><td>-</td></tr>
<tr><td>Temperaturreglering</td><td>Elektronisk, I steg om 1 °C</td></tr>
<tr><td>Utförande bakplatta (-plattor)</td><td>Fastmonterad</td></tr>
<tr><td>Antal bakenheter</td><td>1</td></tr>
<tr><td>Timer</td><td>ja</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Frekvens</td><td>50/60 Hz</td></tr>
<tr><td>Temperaturområde till</td><td>300 °C</td></tr>
<tr><td>Våffelstorlek</td><td>Ø 210 mm, Höjd 16 mm</td></tr>
<tr><td>Kontrollampa</td><td>Uppvärmning</td></tr>
<tr><td>Kapslingsklass</td><td>IPX3</td></tr>
<tr><td>Styrning</td><td>MDI-reglage</td></tr>
<tr><td>Inklusive</td><td>-</td></tr>
<tr><td>Våffelform</td><td>Hjärtvåffla</td></tr>
<tr><td>Vridbara bakplattor</td><td>nej</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Färg</td><td>Silvergrå</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Material bakplattor</td><td>Gjutjärn, emaljerad</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Tillagning,"kategori:cooking, Tillagning, marka:Bartscher, orta-urun, sira:0483, siparis-uzerine",TRUE,Title,Default Title,370197,17300,shopify,0,continue,manual,6555.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/370197/370197,1,Våffeljärn MDI 1HW211,FALSE,Våffeljärn MDI 1HW211,"Bästa förutsättningar för perfekta våfflor: en robust konstruktion, effektivitet och en enkel, intuitiv reglagemanövrering med digitalindikering, timer och signalton. De hjärtformade bakplattorna i gjutjärn har en hög värmeledningsförmåga.",active,285,470,225,24,10
waffle-maker-mdi-1hw211-370197,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370197/370197_2,2,Våffeljärn MDI 1HW211,,,,,,,,,
waffle-maker-mdi-1hw211-370197,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370197/370197_4,3,Våffeljärn MDI 1HW211,,,,,,,,,
waffle-maker-mdi-1hw211-370197,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370197/370197_5,4,Våffeljärn MDI 1HW211,,,,,,,,,
waffle-maker-mdi-1hw211-370197,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370197/370197_6,5,Våffeljärn MDI 1HW211,,,,,,,,,
waffle-maker-mdi-1hw211-370197,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370197/370197_7,6,Våffeljärn MDI 1HW211,,,,,,,,,
waffle-maker-deluxe-ii-370165,"Våffeljärn ""Deluxe II""","<p>Den perfekta belgiska våfflan - knaprig utvändigt, härligt mjuk invändigt. Genom 180°-rotationen under tillagningen fördelas degen på ett optimalt sätt.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>525 × 340 × 250 mm</td></tr>
<tr><td>Ağırlık</td><td>13.6 kg</td></tr>
<tr><td>Programmering</td><td>-</td></tr>
<tr><td>Utförande bakplatta (-plattor)</td><td>Fastmonterad</td></tr>
<tr><td>Antal bakenheter</td><td>1</td></tr>
<tr><td>Timer</td><td>nej</td></tr>
<tr><td>Frekvens</td><td>50/60 Hz</td></tr>
<tr><td>Temperaturområde till</td><td>300 °C</td></tr>
<tr><td>Kapslingsklass</td><td>IPX3</td></tr>
<tr><td>Styrning</td><td>Elektronisk, Vred</td></tr>
<tr><td>Inklusive</td><td>2 uppsamlingskärl, B 215 x D 285 x H 18 mm</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Färg</td><td>Silvergrå</td></tr>
<tr><td>Digitalindikering</td><td>nej</td></tr>
<tr><td>Anslutningsvärde</td><td>1, 5 kW</td></tr>
<tr><td>Egenskaper</td><td>-</td></tr>
<tr><td>Temperaturreglering</td><td>Termostatiskt</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Våffelstorlek</td><td>165 x 100 mm, Hjöd 25 mm</td></tr>
<tr><td>Kontrollampa</td><td>På/av, Uppvärmning</td></tr>
<tr><td>Vridning bakplattor</td><td>180 ° höger/vänster-vridning</td></tr>
<tr><td>Våffelform</td><td>Belgisk våffla</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Tillagning,"kategori:cooking, Tillagning, marka:Bartscher, orta-urun, sira:0483, siparis-uzerine",TRUE,Title,Default Title,370165,13600,shopify,0,continue,manual,5916.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/370165/370165,1,"Våffeljärn ""Deluxe II""",FALSE,"Våffeljärn ""Deluxe II""","Den perfekta belgiska våfflan - knaprig utvändigt, härligt mjuk invändigt. Genom 180°-rotationen under tillagningen fördelas degen på ett optimalt sätt.",active,525,340,250,24,10
waffle-maker-deluxe-ii-370165,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370165/370165_1,2,"Våffeljärn ""Deluxe II""",,,,,,,,,
waffle-maker-deluxe-ii-370165,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370165/370165_2,3,"Våffeljärn ""Deluxe II""",,,,,,,,,
waffle-maker-deluxe-ii-370165,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370165/370165_3,4,"Våffeljärn ""Deluxe II""",,,,,,,,,
waffle-maker-deluxe-ii-370165,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370165/370165_4,5,"Våffeljärn ""Deluxe II""",,,,,,,,,
waffle-maker-deluxe-ii-370165,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/370165/370165_5,6,"Våffeljärn ""Deluxe II""",,,,,,,,,
conveyor-toaster-mini-100211,"Rostmaskin ""Mini""","<p>Särskilt platsbesparande - perfekt för bufféer</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>285 × 420 × 390 mm</td></tr>
<tr><td>Ağırlık</td><td>13.5 kg</td></tr>
<tr><td>Dimensioner matningsöppning</td><td>B 185 x D 85 mm</td></tr>
<tr><td>Uppvärmningstid</td><td>15 - 20 minuter</td></tr>
<tr><td>Färg</td><td>Silvergrå</td></tr>
<tr><td>Dimensionerad för</td><td>Småfranska, Sandwich-toast, Toast</td></tr>
<tr><td>Styrning</td><td>Elektronisk, Vred</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Bandhastighet</td><td>Steglöst reglerbar</td></tr>
<tr><td>Produktanslutning</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Funktioner</td><td>Över-/undervärme (toast), Övervärme (småfranska), Standby</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Utförande</td><td>Rostmaskin</td></tr>
<tr><td>Toast dispenser</td><td>Framsida, Baksida</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Egenskaper</td><td>Bandhastighet och värmetillförseltyp reglereras separat</td></tr>
<tr><td>Anslutningsvärde</td><td>1.34 kW</td></tr>
<tr><td>Material</td><td>Rostfritt stål</td></tr>
<tr><td>Kontrollampa</td><td>På/av</td></tr>
<tr><td>Effekt/timme</td><td>Ca 75 toastskivor</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Tillagning,"kategori:cooking, Tillagning, marka:Bartscher, orta-urun, sira:0482, siparis-uzerine",TRUE,Title,Default Title,100211,13500,shopify,0,continue,manual,5677.20,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/100211/100211,1,"Rostmaskin ""Mini""",FALSE,"Rostmaskin ""Mini""",Särskilt platsbesparande - perfekt för bufféer,active,285,420,390,24,10
conveyor-toaster-mini-100211,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100211/100211_1,2,"Rostmaskin ""Mini""",,,,,,,,,
ice-cube-maker-hk150-100082,Iskubsmaskin HK150,"<p>Med iskubsmaskinen kan hålkoner i 3 olika storlekar produceras behovsanpassat. Tack vare den inbyggda vattentanken och det kompakta utförandet är produkten perfekt för serveringsdiskar.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>375 × 415 × 425 mm</td></tr>
<tr><td>Ağırlık</td><td>13.8 kg</td></tr>
<tr><td>Nivåsensor</td><td>ja</td></tr>
<tr><td>Utförande iskuber</td><td>Konform (hålkon)</td></tr>
<tr><td>Tillverkning med hjälp av</td><td>Vertikalt förångarsystem</td></tr>
<tr><td>Dryghet vattentank</td><td>Upp till 150 iskuber, Avhängigt av iskubsstorleken</td></tr>
<tr><td>Kylmedel</td><td>R290 / 0, 033 kg</td></tr>
<tr><td>Produktion max.</td><td>15 kg / 24 h</td></tr>
<tr><td>Antal iskubsstorlekar</td><td>3</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Anslutningsvärde</td><td>0.32 kW</td></tr>
<tr><td>Vattenanslutning</td><td>-</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Egenskaper</td><td>Väljare för storlek på iskuberna</td></tr>
<tr><td>Material</td><td>Plast</td></tr>
<tr><td>Stativ kan monteras</td><td>nej</td></tr>
<tr><td>Volym förrådsbehållare</td><td>1.5 kg</td></tr>
<tr><td>Kontrollampa</td><td>Driftsklar, Förrådsbehållare full, Fyll på tank, Iskubsstorlek</td></tr>
<tr><td>Färg</td><td>Stålgrå</td></tr>
<tr><td>Iskubsstorlek</td><td>S (Ø 1, 5 cm | H 3, 5 cm), M (Ø 2, 2 cm | H 3, 5 cm), L (Ø 2, 5 cm | H 3, 5 cm)</td></tr>
<tr><td>För inbyggnad</td><td>nej</td></tr>
<tr><td>Vattenutlopp</td><td>Vänster</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kyla,"kategori:refrigeration, Kyla, marka:Bartscher, orta-urun, sira:0482, siparis-uzerine",TRUE,Title,Default Title,100082,13800,shopify,0,continue,manual,3864.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/100082/100082,1,Iskubsmaskin HK150,FALSE,Iskubsmaskin HK150,Med iskubsmaskinen kan hålkoner i 3 olika storlekar produceras behovsanpassat. Tack vare den inbyggda vattentanken och det kompakta utförandet är produkten perfekt för serveringsdiskar.,active,375,415,425,24,10
ice-cube-maker-hk150-100082,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/100082/100082_1,2,Iskubsmaskin HK150,,,,,,,,,
